"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"tt6fp4","39763","1","Coral Claw","Cutey Honey","1","Mon, 11 Jul 2022 14:24:44 GMT","1657549484240","1","","","","No","No","ugly","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","D","",""
"ttl54f","13451","2","M26 Pershing","Girls und Panzer","3","Mon, 11 Jul 2022 08:34:26 GMT","1657528466601","40","","","","No","No","","","2","0","3","321320010356359168","749817087093899395","648031568756998155","24","F","S","S","F","A","F","C","",""
"ttlqql","39559","1","Grandfather","Cyborg Kuro-chan","4","Mon, 11 Jul 2022 08:07:59 GMT","1657526879749","5","","","","No","No","ugly","","1","0","4","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","D","",""
"tkk3x3","38994","1","Saibaman","Dragon Ball Z","3","Mon, 11 Jul 2022 08:06:31 GMT","1657526791505","28","","","","No","No","dragonball","","3","0","3","507297923315531786","507297923315531786","844368672985972746","14","F","S","F","F","B","F","D","",""
"tphm5j","5442","2","Daiya Higashikata","JoJo's Bizarre Adventure: JoJolion","1","Mon, 11 Jul 2022 07:59:32 GMT","1657526372496","27","","","","No","No","","","8","0","1","","507297923315531786","844368672985972746","14","F","S","F","F","A","F","C","",""
"ttfw6f","34130","1","Sailor Cop","Sailor Moon Sailor Stars","2","Mon, 11 Jul 2022 07:51:35 GMT","1657525895307","4","","","","No","No","","","0","0","2","","507297923315531786","844368672985972746","1","F","S","F","F","F","F","D","",""
"8hx12z","13926","1","Naruto Uzumaki","Naruto","3","Mon, 11 Jul 2022 07:43:22 GMT","1657525402314","174","","","","No","No","","","3830","0","2","706796448339197976","706796448339197976","844368672985972746","84","F","A","F","F","S","F","D","",""
"ttfzqb","1900","3","Anya Shimonyan","Tsuki to Laika to Nosferatu","1","Mon, 11 Jul 2022 07:41:16 GMT","1657525276431","17","","","","No","No","","","7","0","1","","749817087093899395","844368672985972746","9","F","S","S","F","A","F","B","",""
"tt9s2x","9586","3","Kale","Dragon Ball Super","2","Mon, 11 Jul 2022 07:35:03 GMT","1657524903124","50","","","","No","No","dragonball","","6","9","2","751509136113401857","751509136113401857","648031568756998155","33","F","S","F","F","S","S","C","",""
"ttfld5","39289","1","Breeze","Oseam","1","Mon, 11 Jul 2022 07:10:39 GMT","1657523439309","2","","","","No","No","dog","","1","0","1","","749817087093899395","844368672985972746","1","F","S","S","F","S","F","D","",""
"tt924c","3289","2","Tomoyoshi Muromachi","Mononoke","3","Mon, 11 Jul 2022 07:00:23 GMT","1657522823245","31","","","","No","No","ugly","","1","0","3","749817087093899395","749817087093899395","844368672985972746","21","F","S","S","S","S","F","B","",""
"tth0kv","39510","1","Renso","Dragon Ball Super","1","Mon, 11 Jul 2022 01:53:26 GMT","1657504406924","2","","","","No","No","dragonball","","1","0","1","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","B","F","D","",""
"t83tcm","2535","4","Jeanne","The Case Study of Vanitas","2","Sun, 10 Jul 2022 05:35:58 GMT","1657431358240","84","","","","No","No","","","558","0","2","749817087093899395","749817087093899395","844368672985972746","53","F","S","S","S","B","F","B","",""
"t44xk8","38859","1","Leredrick","Altair: A Record of Battles","2","Sat, 02 Jul 2022 03:17:48 GMT","1656731868034","7","","","","No","No","titties","","1","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","B","F","D","",""
"tncmz6","7608","3","Fodra Queen","Tales of Graces","3","Wed, 29 Jun 2022 16:07:42 GMT","1656518862453","55","","","","No","No","nice","","1","0","3","749817087093899395","749817087093899395","844368672985972746","33","F","S","S","S","A","F","C","",""
"tnlnt4","38816","1","Shu Shenron","Dragon Ball GT","1","Wed, 29 Jun 2022 14:09:52 GMT","1656511792726","4","","","","No","No","dragonball","","1","0","1","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","D","F","D","",""
"tnjfwj","2397","2","Plusle","Pokémon Movie 7: Destiny Deoxys","2","Wed, 29 Jun 2022 00:46:09 GMT","1656463569967","43","","","","No","No","","","6","0","2","749817087093899395","749817087093899395","844368672985972746","28","F","S","S","S","A","F","B","",""
"tjp6lx","38607","1","Sky King","One-Punch Man","2","Tue, 28 Jun 2022 05:15:55 GMT","1656393355813","11","","","","No","No","","","1","0","2","","749817087093899395","890258188027453510","5","F","S","S","F","C","F","D","",""
"tj4pnl","38349","1","Mr. Reiss","Attack on Titan 3rd Season","2","Tue, 28 Jun 2022 04:52:35 GMT","1656391955569","17","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","8","F","S","S","S","B","F","D","",""
"tbct8s","38319","1","Spheal","Pokémon Advanced","1","Mon, 27 Jun 2022 18:01:00 GMT","1656352860210","9","","","","No","No","pokemon","","11","0","1","749817087093899395","749817087093899395","890258188027453510","4","F","S","S","S","B","F","D","",""
"tb1p2m","8053","3","Kirche Augusta Frederica von Anhalt Zerbst","The Familiar of Zero","1","Mon, 27 Jun 2022 02:44:26 GMT","1656297866640","19","","","","No","No","titties","","7","0","1","749817087093899395","749817087093899395","844368672985972746","14","F","S","S","S","S","F","C","",""
"tb0hwn","2267","4","Cheese","Food Fantasy","4","Sun, 26 Jun 2022 18:57:52 GMT","1656269872947","212","","","","No","No","","","8","0","4","749817087093899395","749817087093899395","890258188027453510","135","F","S","S","S","A","F","B","",""
"t5t7w7","38701","1","Leon","Ace Attorney","2","Sun, 26 Jun 2022 14:10:22 GMT","1656252622709","6","","","","No","No","cat","","1","0","2","","749817087093899395","890258188027453510","4","F","S","S","F","B","F","D","",""
"t5bx0s","38921","1","Dog","Otoko to Onna to Inu","2","Sun, 26 Jun 2022 01:51:44 GMT","1656208304604","5","","","","No","No","dog","","1","0","2","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","A","F","D","",""
"t5q67f","13911","2","Emi Ikeda","Girls und Panzer der Film","2","Sat, 25 Jun 2022 20:45:45 GMT","1656189945246","18","","","","No","No","","","1","0","2","","749817087093899395","890258188027453510","11","F","S","S","F","F","F","C","",""
"tkdwpd","38710","1","Cow","Mitchiri Neko","1","Sat, 25 Jun 2022 14:10:05 GMT","1656166205878","8","","","","No","No","cat","","13","0","1","741008600817860698","749817087093899395","648031568756998155","4","F","S","S","F","F","F","D","",""
"thdcp1","14385","2","Odin","Mighty Thor: Battle Royale","2","Fri, 24 Jun 2022 21:39:26 GMT","1656106766338","21","","","","No","No","","","1","0","1","749817087093899395","507297923315531786","844368672985972746","10","F","A","F","S","F","F","C","",""
"tkvdm0","38494","1","Samurai","Sound & Fury","2","Fri, 24 Jun 2022 18:59:21 GMT","1656097161387","2","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","B","F","D","",""
"tkm5p4","38786","1","Papillon","Sailor Moon","2","Fri, 24 Jun 2022 17:32:35 GMT","1656091955107","5","","","","No","No","","","0","0","2","699485195606163606","749817087093899395","890258188027453510","1","F","S","S","F","F","F","D","",""
"twjqnr","38729","1","Benn Beckman","One Piece","3","Fri, 24 Jun 2022 01:36:38 GMT","1656034598588","40","","","","No","No","","","17","0","3","749817087093899395","749817087093899395","844368672985972746","23","F","S","S","S","B","F","D","",""
"twvwvw","26984","1","Chinese Pond Turtle","Heaven's Design Team","2","Thu, 23 Jun 2022 17:51:29 GMT","1656006689164","6","","","","No","No","otheranimal","","1","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","C","",""
"t277pp","38483","1","Gizaemon","A Good Librarian Like a Good Shepherd","1","Thu, 23 Jun 2022 14:27:36 GMT","1655994456185","4","","","","No","No","cat","","1","0","1","708807447002873966","749817087093899395","648031568756998155","1","F","S","S","F","A","F","D","",""
"thdcpk","38743","1","Gamagoro","Boruto: Naruto Next Generations","4","Wed, 22 Jun 2022 16:24:33 GMT","1655915073188","54","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","844368672985972746","33","F","S","S","S","A","F","D","",""
"thzpwl","1449","3","Jabi","Sabikui Bisco","0","Wed, 22 Jun 2022 06:05:49 GMT","1655877949079","5","","","","No","No","","","3","0","0","749817087093899395","749817087093899395","890258188027453510","1","F","S","S","S","A","F","B","",""
"th2l03","3241","2","Mars","Pokémon: Diamond & Pearl","4","Wed, 22 Jun 2022 00:14:56 GMT","1655856896904","131","","","","No","No","pokemon","","2","0","4","400926546296045569","749817087093899395","648031568756998155","84","F","S","S","F","S","F","B","",""
"thk0c6","7541","3","Tsukasa Suou","Ensemble Stars!","2","Tue, 21 Jun 2022 23:54:02 GMT","1655855642751","37","","","","No","No","","","31","0","2","749817087093899395","749817087093899395","844368672985972746","21","F","S","S","S","A","F","C","",""
"tqcdz5","38484","1","Fu","Dragon Ball Heroes","1","Tue, 21 Jun 2022 19:48:39 GMT","1655840919592","5","","","","No","No","dragonball","","2","0","1","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","S","F","D","",""
"tqfzjb","38312","1","Umbra","Brotherhood: Final Fantasy XV","2","Tue, 21 Jun 2022 13:49:10 GMT","1655819350440","7","","","","No","No","dog","","1","0","2","480151745155301377","749817087093899395","648031568756998155","4","F","S","S","F","A","F","D","",""
"tqzxss","1344","4","Toshizou Hijikata","Hakuouki: Demon of the Fleeting Blossom","2","Tue, 21 Jun 2022 06:06:17 GMT","1655791577673","36","","","","No","No","","","10","0","2","","749817087093899395","844368672985972746","20","F","S","S","F","F","F","A","",""
"tqkl6h","38424","1","Lady Viola","Garo: Vanishing Line","1","Tue, 21 Jun 2022 02:16:51 GMT","1655777811312","1","","","","No","No","ugly","","1","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","D","",""
"t05mmn","38387","1","Fay","Attack on Titan 3rd Season Part 2","4","Mon, 20 Jun 2022 03:27:39 GMT","1655695659173","54","","","","No","No","","","1","0","4","","749817087093899395","844368672985972746","29","F","S","S","F","C","F","D","",""
"t02sz9","38749","1","Alien Captain","Honto ni Atta! Reibai-Sensei","0","Mon, 20 Jun 2022 01:50:19 GMT","1655689819799","1","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"tvf5f5","8379","3","Gorilla Grodd","Batman Ninja","1","Sun, 19 Jun 2022 14:43:47 GMT","1655649827730","14","","","","No","No","batman","","6","0","1","","749817087093899395","648031568756998155","9","F","S","S","F","A","F","C","",""
"tm95gr","38258","1","Jynx","Pokémon","3","Sat, 18 Jun 2022 14:41:23 GMT","1655563283039","35","","","","No","No","pokemon","","1","0","3","832978826530914334","749817087093899395","648031568756998155","18","F","S","S","F","F","F","D","",""
"tmn5xs","38146","1","Sakamata","Damekko Doubutsu","1","Sat, 18 Jun 2022 07:20:20 GMT","1655536820528","2","","","","No","No","","","1","0","1","502808109274628136","749817087093899395","648031568756998155","1","F","S","S","F","S","F","D","",""
"tmn06s","3192","2","Setanta MacNess","The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat","1","Sat, 18 Jun 2022 06:34:43 GMT","1655534083938","13","","","","No","No","","","1","0","1","","749817087093899395","890258188027453510","6","F","S","S","F","B","F","B","",""
"tmjz36","9380","2","Future Trunks","Dragon Ball Z","0","Sat, 18 Jun 2022 06:34:30 GMT","1655534070264","19","","","","No","No","dragonball","","187","0","0","816985867469979698","816985867469979698","903677883053133844","10","F","S","F","F","S","F","D","",""
"tm52tz","37840","1","Monster Carrot","Dragon Ball","2","Sat, 18 Jun 2022 05:07:12 GMT","1655528832752","10","","","","No","No","dragonball","","1","0","2","706647116352848032","749817087093899395","648031568756998155","5","F","S","S","F","F","F","D","",""
"tm0gfl","38394","1","Matsuri","Naruto","4","Sat, 18 Jun 2022 00:57:54 GMT","1655513874720","38","","","","No","No","naruto","","0","0","4","749817087093899395","749817087093899395","890258188027453510","23","F","S","S","S","B","F","D","",""
"8c317c","38125","1","Tori-Bot","Dragon Ball Z","2","Fri, 17 Jun 2022 13:49:03 GMT","1655473743519","6","","","","No","No","dragonball","","1","0","2","491322724963319840","749817087093899395","648031568756998155","4","F","S","S","F","F","F","D","",""
"8crfh3","37888","1","Chappie","Kachou no Koi","2","Fri, 17 Jun 2022 13:16:22 GMT","1655471782799","5","","","","No","No","otheranimal","","1","0","2","213959238140035072","749817087093899395","648031568756998155","1","F","S","S","F","A","F","D","",""
"8cwp14","8946","3","Erga Kenesis Di Raskreia","Noblesse","1","Fri, 17 Jun 2022 05:03:19 GMT","1655442199146","16","","","","No","No","","","6","0","1","749817087093899395","749817087093899395","844368672985972746","9","F","S","S","S","A","F","C","",""
"8c00mf","6993","2","Philosophia","Granblue Fantasy","2","Fri, 17 Jun 2022 01:13:53 GMT","1655428433846","23","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","15","F","S","S","S","S","F","C","",""
"8cmf5x","20434","2","Leysritt","Fate/stay night","1","Fri, 17 Jun 2022 00:19:10 GMT","1655425150801","17","","","","No","No","","","1","0","1","","749817087093899395","890258188027453510","8","F","S","S","F","F","F","C","",""
"86x6h8","7962","3","Ayumu Uehara","Love Live! Nijigasaki High School Idol Club","4","Thu, 16 Jun 2022 22:27:29 GMT","1655418449357","161","","","","No","No","","","24","0","4","749817087093899395","749817087093899395","890258188027453510","93","F","S","S","S","B","F","C","",""
"86fcs1","2623","2","Natalia","Tsuki to Laika to Nosferatu","2","Thu, 16 Jun 2022 16:41:32 GMT","1655397692769","24","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","773326650284310538","16","F","S","S","S","B","F","B","",""
"863tn5","465","2","Hellko","Love After World Domination","1","Thu, 16 Jun 2022 14:40:04 GMT","1655390404675","14","","","","No","No","cat","","2","0","1","","749817087093899395","773326650284310538","10","F","S","S","F","A","F","A","",""
"86qgsk","8384","1","Sherman Firefly","Girls und Panzer","0","Thu, 16 Jun 2022 03:55:05 GMT","1655351705261","2","","","","No","No","nice","","3","0","0","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"86qk7j","20542","2","Komugi Ayasaki","Readyyy!","0","Thu, 16 Jun 2022 02:32:17 GMT","1655346737869","4","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","S","F","C","",""
"8xgn8p","36337","1","Armored Zombie","Yu-Gi-Oh! Duel Monsters","3","Wed, 15 Jun 2022 16:10:49 GMT","1655309449886","8","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","B","F","C","",""
"8xr3gg","37943","1","Clown","Super Kuma-san","3","Wed, 15 Jun 2022 15:12:05 GMT","1655305925033","13","","","","No","No","","","4","0","3","","749817087093899395","890258188027453510","5","F","S","S","F","B","F","D","",""
"8xrlp4","914","3","Gregor","Fire Emblem Awakening","1","Wed, 15 Jun 2022 15:00:40 GMT","1655305240727","12","","","","No","No","","","1","0","1","","749817087093899395","890258188027453510","6","F","S","S","F","B","F","A","",""
"8xr600","35540","1","Gaku's Dog","IDOLiSH7","2","Wed, 15 Jun 2022 14:37:04 GMT","1655303824766","8","","","","No","No","dog","","1","0","2","749817087093899395","749817087093899395","773326650284310538","4","F","S","S","S","S","F","C","",""
"9zqn7v","12713","2","Vegeta","Dragon Ball Z","2","Wed, 15 Jun 2022 13:58:31 GMT","1655301511084","85","","","","No","No","dragonball","","813","0","2","794892043011883029","794892043011883029","898978531076345898","43","F","S","F","F","A","F","D","",""
"3b4rkx","5315","3","Goku Black","Dragon Ball Super","2","Wed, 15 Jun 2022 13:58:31 GMT","1655301511083","87","","","","No","No","dragonball","","600","0","0","368219895348985856","368219895348985856","925924291189559366","45","F","B","F","F","S","F","B","",""
"8x4mb4","38227","1","Barazu Mankanshoku","Kill La Kill","1","Wed, 15 Jun 2022 13:47:11 GMT","1655300831805","2","","","","No","No","ugly","","3","0","1","986414444118700062","749817087093899395","648031568756998155","1","F","S","S","F","B","F","D","",""
"8sclq5","38070","1","Rocinante","Grimms Notes the Animation","2","Wed, 15 Jun 2022 02:49:44 GMT","1655261384650","4","","","","No","No","otheranimal","","3","0","2","410025400622907392","749817087093899395","648031568756998155","1","F","S","S","F","B","F","D","",""
"8f2g2n","8665","3","Rias Gremory","High School DxD","4","Tue, 14 Jun 2022 14:26:19 GMT","1655216779461","358","","","","No","No","titties","","3056","0","4","977983685687148566","977983685687148566","977983988343906364","176","F","S","F","F","C","F","C","",""
"87dw3l","38227","1","Paulie","One Piece","2","Mon, 13 Jun 2022 01:49:05 GMT","1655084945003","14","","","","No","No","","","6","0","2","","749817087093899395","890258188027453510","6","F","S","S","F","B","F","D","",""
"87ft24","37816","1","Monk","Hanaori","2","Sun, 12 Jun 2022 22:14:35 GMT","1655072075132","3","","","","No","No","ugly","","1","0","2","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","A","F","D","",""
"87g9r0","37982","1","Tobi","Naruto Shippuden","3","Sun, 12 Jun 2022 21:43:46 GMT","1655070226690","119","","","","No","No","naruto","","63","0","3","749817087093899395","749817087093899395","773326650284310538","70","F","S","S","S","A","F","D","",""
"873q75","9104","3","Gold Experience","JoJo's Bizarre Adventure: Golden Wind","2","Sun, 12 Jun 2022 20:33:21 GMT","1655066001667","62","","","","No","No","","","24","0","2","507297923315531786","507297923315531786","844368672985972746","34","F","S","F","F","A","F","C","",""
"8738kc","37957","1","Fu","Dragon Ball Heroes","0","Sun, 12 Jun 2022 20:31:11 GMT","1655065871623","2","","","","No","No","dragonball","","2","0","0","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","S","F","D","",""
"87pjr6","33295","1","Gyaku-Gire Panda","Yu-Gi-Oh! Duel Monsters","4","Sun, 12 Jun 2022 18:31:28 GMT","1655058688847","26","","","","No","No","otheranimal","","0","0","4","981382131135696976","749817087093899395","648031568756998155","15","F","S","S","F","A","F","C","",""
"8tt9t9","2218","4","Integra Fairbrook Wingates Hellsing","Hellsing","3","Sun, 12 Jun 2022 03:06:57 GMT","1655003217033","105","","","","No","No","","","49","0","3","","816985867469979698","890258188027453510","55","F","S","F","F","F","F","B","",""
"88nl66","15846","2","Goku Jr.","Dragon Ball GT","1","Sun, 12 Jun 2022 03:05:21 GMT","1655003121891","26","","","","No","No","dragonball","","27","0","1","816985867469979698","816985867469979698","903677883053133844","13","F","S","F","F","F","F","C","",""
"8t76fj","37962","1","Kiba Inuzuka","Naruto","2","Sun, 12 Jun 2022 03:03:45 GMT","1655003025089","44","","","","No","No","naruto","","19","0","2","749817087093899395","749817087093899395","890258188027453510","25","F","S","S","S","S","F","D","",""
"8tpv6b","15694","2","Yui Kodai","My Hero Academia 2","1","Sat, 11 Jun 2022 20:09:07 GMT","1654978147173","23","","","","No","No","mha","","7","0","1","749817087093899395","749817087093899395","890258188027453510","15","F","S","S","S","A","F","C","",""
"8tj1sp","38027","1","Mercury","Pumpkin Scissors","1","Sat, 11 Jun 2022 17:29:40 GMT","1654968580156","3","","","","No","No","dog","","1","0","1","511460033733591041","749817087093899395","648031568756998155","1","F","S","S","F","S","F","D","",""
"8tb1mz","37997","1","Poco","Bermuda Triangle: Colorful Pastorale","2","Sat, 11 Jun 2022 15:54:47 GMT","1654962887306","8","","","","No","No","otheranimal","","3","0","2","502459377609867292","749817087093899395","648031568756998155","4","F","S","S","F","D","F","D","",""
"8t5b7j","37762","1","Carsten","Attack on Titan 3rd Season","0","Sat, 11 Jun 2022 14:15:19 GMT","1654956919265","3","","","","No","No","aot","","1","0","0","812258082696200205","749817087093899395","648031568756998155","1","F","S","S","F","A","F","D","",""
"88tjrv","37803","1","Vol Dragon","Phantasy Star Online 2 the Animation","2","Sat, 11 Jun 2022 02:58:47 GMT","1654916327752","5","","","","No","No","nice","","1","0","2","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","A","F","D","",""
"88f23f","1983","4","Tanaka","Tanaka-kun is Always Listless","2","Sat, 11 Jun 2022 01:13:16 GMT","1654909996604","65","","","","No","No","","","70","0","2","749817087093899395","749817087093899395","844368672985972746","44","F","S","S","S","A","F","B","",""
"88jlbb","37898","1","Obotchaman","Dragon Ball","2","Sat, 11 Jun 2022 01:09:39 GMT","1654909779068","4","","","","No","No","dragonball","","1","0","2","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","F","F","D","",""
"8lx00j","37713","1","Loki","High School DxD BorN","1","Fri, 10 Jun 2022 06:52:09 GMT","1654843929036","5","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","773326650284310538","1","F","S","S","S","A","F","D","",""
"8ltcms","5037","2","Alvin","Tales of Xillia","0","Fri, 10 Jun 2022 05:32:46 GMT","1654839166276","5","","","","No","No","","","3","0","0","749817087093899395","749817087093899395","648031568756998155","1","F","S","S","S","F","F","C","",""
"8ltf57","14284","2","Faira","Neptunia Virtual Stars","2","Fri, 10 Jun 2022 04:31:48 GMT","1654835508130","27","","","","No","No","","","1","0","2","","749817087093899395","890258188027453510","14","F","S","S","F","F","F","C","",""
"8lth1j","37720","1","Shinseki","Dragon Ball: Goku's Traffic Safety","2","Fri, 10 Jun 2022 04:06:34 GMT","1654833994422","7","","","","No","No","dragonball","","0","0","2","287851966615257088","749817087093899395","648031568756998155","4","F","S","S","F","F","F","D","",""
"8lflv3","3990","1","Keiji Kiriya","All You Need Is Kill","2","Fri, 10 Jun 2022 02:13:29 GMT","1654827209171","20","","","","No","No","","","3","0","2","428450297833324545","749817087093899395","648031568756998155","13","F","S","S","F","S","F","B","",""
"8lg3s6","10496","2","Mariah","JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt","2","Fri, 10 Jun 2022 00:40:07 GMT","1654821607434","47","","","","No","No","jojo","","12","0","2","507297923315531786","507297923315531786","844368672985972746","24","F","S","F","F","A","F","D","",""
"8lr6pd","37592","1","Human-Faced Boxer","Passionate Detective Agency","4","Thu, 09 Jun 2022 23:10:00 GMT","1654816200878","31","","","","No","No","dog","","3","0","4","619259353932890133","749817087093899395","648031568756998155","18","F","S","S","F","A","F","D","",""
"8f8l01","31940","1","Watson","Detective Conan","4","Thu, 09 Jun 2022 05:10:41 GMT","1654751441679","22","","","","No","No","birb","","0","0","4","749817087093899395","749817087093899395","773326650284310538","15","F","S","S","S","A","F","C","",""
"8f98fl","30639","1","Bulimia","Food Fantasy","2","Thu, 09 Jun 2022 04:14:47 GMT","1654748087302","20","","","","No","No","","","2","0","2","749817087093899395","749817087093899395","773326650284310538","14","F","S","S","S","A","F","C","",""
"lmn7nv","35041","1","Sparrow Poop","Dragon Ball","1","Thu, 09 Jun 2022 03:06:35 GMT","1654743995434","6","","","","No","No","dragonball","","3","0","1","268950269713317888","268950269713317888","930084767825793035","4","F","S","F","F","B","F","C","",""
"8fg74f","37521","1","Mohito","Dragon Ball Super","2","Thu, 09 Jun 2022 03:04:16 GMT","1654743856271","11","","","","No","No","dragonball","","1","0","2","465455661497450506","676679568261775370","648031568756998155","6","F","S","F","F","S","F","D","",""
"8f30hd","6394","2","Sailor Mercury","Sailor Moon","2","Thu, 09 Jun 2022 01:59:11 GMT","1654739951607","63","","","","No","No","","","93","0","2","749817087093899395","749817087093899395","773326650284310538","40","F","S","S","S","A","F","C","",""
"8f1ssh","37612","1","Kogarashi","Tetsujin 28-gou (2004)","2","Wed, 08 Jun 2022 23:04:52 GMT","1654729492928","1","","","","No","No","ugly","","0","0","2","729568454201442415","749817087093899395","648031568756998155","0","F","S","S","F","S","F","C","",""
"89cp7k","33170","1","Souban","Urusei Yatsura","2","Wed, 08 Jun 2022 13:41:39 GMT","1654695699443","1","","","","No","No","ugly","","0","0","2","182228933599690752","749817087093899395","648031568756998155","0","F","S","S","F","S","F","C","",""
"89jhjf","37981","1","Pirozhki","Dragon Ball Z","3","Wed, 08 Jun 2022 02:07:02 GMT","1654654022781","9","","","","No","No","dragonball","","1","0","3","570779072549093399","570779072549093399","844368672985972746","4","F","S","F","F","F","F","D","",""
"890q02","37670","1","Ouna","The Tale of the Princess Kaguya","2","Tue, 07 Jun 2022 17:55:16 GMT","1654624516780","1","","","","No","No","ugly","","1","0","2","749817087093899395","749817087093899395","773326650284310538","0","F","S","S","S","A","F","C","",""
"8g63m9","13380","2","Nova","DOTA: Dragon's Blood","2","Tue, 07 Jun 2022 14:42:33 GMT","1654612953925","18","","","","No","No","","","2","0","2","749817087093899395","749817087093899395","773326650284310538","14","F","S","S","S","A","F","C","",""
"8gbvcv","5601","1","Satsuki Teruya","The aquatope on white sand","0","Tue, 07 Jun 2022 01:20:01 GMT","1654564801280","1","","","","No","No","titties","","1","0","0","448254001503535106","749817087093899395","648031568756998155","0","F","S","S","F","A","F","C","",""
"838lj4","8217","3","Ezekiel Stane","Iron Man: Rise of Technovore","4","Mon, 06 Jun 2022 14:23:15 GMT","1654525395689","74","","","","No","No","","","1","0","4","667056486232358912","749817087093899395","648031568756998155","45","F","S","S","F","S","F","C","",""
"83jmmf","31267","1","Maid Chloe","Epic Seven","3","Mon, 06 Jun 2022 04:21:33 GMT","1654489293077","37","","","","No","No","","","2","0","3","749817087093899395","749817087093899395","844368672985972746","21","F","S","S","S","A","F","D","",""
"835p8z","37362","1","Kurimaru","Anohana: The Flower We Saw That Day","3","Mon, 06 Jun 2022 02:10:12 GMT","1654481412215","19","","","","No","No","dog","","1","0","3","943881697202696312","749817087093899395","648031568756998155","13","F","S","S","F","S","F","C","",""
"83qxsx","712","3","Wataru Shima","Laid-Back Camp","3","Sun, 05 Jun 2022 22:50:45 GMT","1654469445449","50","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","890258188027453510","35","F","S","S","S","B","F","A","",""
"83qm7r","35277","1","Ethan","Dragon's Dogma","1","Sun, 05 Jun 2022 22:01:09 GMT","1654466469175","2","","","","No","No","","","1","0","1","386605981808853003","749817087093899395","648031568756998155","1","F","S","S","F","B","F","C","",""
"8rc903","19718","2","Ryuuhou Kamo","K-Project","1","Sun, 05 Jun 2022 19:50:50 GMT","1654458650106","10","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","890258188027453510","6","F","S","S","S","S","F","C","",""
"8rfnv1","37528","1","Corgi","One Piece","2","Sun, 05 Jun 2022 14:15:45 GMT","1654438545849","10","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","890258188027453510","5","F","S","S","S","B","F","C","",""
"8rjzxg","1884","4","Arata Ookoba","Zombieland Saga","2","Sun, 05 Jun 2022 05:28:40 GMT","1654406920999","25","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","773326650284310538","16","F","S","S","S","A","F","B","",""
"8rb2br","37783","1","Naa-yan","Kirarin Revolution","1","Sun, 05 Jun 2022 04:21:40 GMT","1654402900862","2","","","","No","No","cat","","1","1","1","783334712168153108","749817087093899395","648031568756998155","1","F","S","S","F","S","D","D","",""
"8r2qr9","37670","1","Dave Hachiguchi","Yakitate!! Japan","1","Sun, 05 Jun 2022 01:27:27 GMT","1654392447310","1","","","","No","No","ugly","","1","0","1","327261280370950154","749817087093899395","648031568756998155","0","F","S","S","F","B","F","C","",""
"8p608p","37586","1","Barbarossa","One Piece","2","Sat, 04 Jun 2022 20:33:06 GMT","1654374786885","9","","","","No","No","","","1","0","2","366136581565841409","749817087093899395","648031568756998155","4","F","S","S","F","A","F","C","",""
"8pxd54","37598","1","Badger","Polar Bear Cafe","0","Sat, 04 Jun 2022 19:41:04 GMT","1654371664133","1","","","","No","No","otheranimal","","1","0","0","519639859275497483","749817087093899395","648031568756998155","0","F","S","S","F","S","F","C","",""
