"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"7glrdf","40761","1","Chris","Phantom in the Twilight","0","Fri, 05 Aug 2022 20:18:10 GMT","1659730690933","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","C","F","D","",""
"7grh7n","9831","3","Gilgamesh (Caster)","Fate/Grand Order","4","Fri, 05 Aug 2022 17:40:36 GMT","1659721236038","284","","","","No","No","m","","116","0","4","375842448209084417","375842448209084417","707706551829397565","164","F","S","S","S","S","F","D","",""
"7g3vb8","40897","1","Hibachi","Mushibugyou","1","Fri, 05 Aug 2022 17:24:04 GMT","1659720244169","2","","","","No","No","","","0","0","1","389229706907484160","375842448209084417","707706551829397565","1","F","S","S","F","F","F","D","",""
"7gprf5","7612","2","Kolulu","Granblue Fantasy","3","Fri, 05 Aug 2022 16:55:17 GMT","1659718517535","57","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","31","F","S","S","S","A","F","D","",""
"7g23zn","40791","1","Erica Blandelli","Campione!","0","Fri, 05 Aug 2022 08:50:56 GMT","1659689456913","2","","","","No","No","","","6","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7g282f","2887","4","Tetsudou Hisakawa","Anohana: The Flower We Saw That Day","2","Fri, 05 Aug 2022 08:08:08 GMT","1659686888426","36","","","","No","No","","","12","1","2","375842448209084417","375842448209084417","707706551829397565","23","F","S","S","S","S","D","B","",""
"7gqpdr","4683","3","Gaap","Umineko: When They Cry","1","Fri, 05 Aug 2022 06:49:27 GMT","1659682167604","15","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","A","F","C","",""
"7gmnwl","22613","2","Honoka Maki","Kiznaiver","1","Fri, 05 Aug 2022 04:08:55 GMT","1659672535064","12","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","D","",""
"73dgpc","40615","1","Lady Vanderbilt","Heavy Object","4","Fri, 05 Aug 2022 00:08:44 GMT","1659658124222","19","","","","No","No","","","0","0","4","375842448209084417","375842448209084417","707706551829397565","13","F","S","S","S","A","F","D","",""
"73l0jt","19609","2","Rohroh","Magi: The Kingdom of Magic","0","Thu, 04 Aug 2022 21:45:23 GMT","1659649523579","5","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"73zp37","9493","3","Laura Sakuraba","Aikatsu Stars!","2","Thu, 04 Aug 2022 15:48:56 GMT","1659628136738","26","","","","No","No","","","2","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","D","",""
"73h97q","2541","4","Percival","Fate/Grand Order","2","Thu, 04 Aug 2022 07:59:06 GMT","1659599946444","46","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","S","F","B","",""
"73hkfr","9012","3","Suzuha Amane","Steins;Gate","1","Thu, 04 Aug 2022 07:22:14 GMT","1659597734361","27","","","","No","No","","","61","0","1","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","D","",""
"730nd8","7912","3","Yan Qing","Fate/Grand Order","0","Thu, 04 Aug 2022 06:23:51 GMT","1659594231604","10","","","","No","No","","","9","0","0","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","A","F","D","",""
"73vcdz","40778","1","John Walker","ID: INVADED","2","Thu, 04 Aug 2022 05:59:52 GMT","1659592792874","2","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","D","",""
"7rc7pk","8534","3","Mistress 9","Sailor Moon S","2","Thu, 04 Aug 2022 04:09:41 GMT","1659586181097","38","","","","No","No","","","5","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","A","F","D","",""
"7rf8jx","35775","1","Vanderwood","Mystic Messenger","2","Wed, 03 Aug 2022 20:40:59 GMT","1659559259443","20","","","","No","No","b","","10","0","2","375842448209084417","375842448209084417","707706551829397565","11","F","S","S","S","D","F","D","",""
"7r4qrs","38844","1","Lagann","Tengen Toppa Gurren Lagann","2","Wed, 03 Aug 2022 16:31:56 GMT","1659544316234","9","","","","No","No","","","2","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","B","F","D","",""
"7r1tx5","20618","2","Kouki Gundam","Gundam Build Fighters Try","0","Wed, 03 Aug 2022 15:56:12 GMT","1659542172136","4","","","","No","No","","","0","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7rh57l","10365","3","Ruka","Conception","2","Wed, 03 Aug 2022 08:20:32 GMT","1659514832050","33","","","","No","No","","","1","0","2","","375842448209084417","707706551829397565","16","F","S","S","F","D","F","C","",""
"7pxtst","1018","4","Nishikiyama Akira","Yakuza","2","Wed, 03 Aug 2022 03:06:02 GMT","1659495962210","42","","","","No","No","","","56","0","2","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","B","F","A","",""
"7pdt65","15555","2","Assault","Fire Force","4","Wed, 03 Aug 2022 01:31:09 GMT","1659490269712","145","","","","No","No","","","4","0","4","375842448209084417","375842448209084417","707706551829397565","83","F","S","S","S","A","F","D","",""
"7pfblm","9119","1","Kiichi Hougen","Fate/Grand Order","1","Tue, 02 Aug 2022 22:18:26 GMT","1659478706241","13","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","D","",""
"7pbhl4","40396","1","Kozue Kuranaga","Yosuga no Sora","3","Tue, 02 Aug 2022 13:23:43 GMT","1659446623884","13","","","","No","No","","","3","0","3","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","D","",""
"7pwn1j","39851","1","Mayu","A-Girl","3","Tue, 02 Aug 2022 11:42:02 GMT","1659440522294","2","","","","No","No","","","0","0","3","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7p27bk","3349","2","Kihachi","The Ones Within","2","Tue, 02 Aug 2022 10:36:13 GMT","1659436573156","16","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","A","F","B","",""
"7p0vrl","22244","2","M16A1","Girls' Frontline","2","Tue, 02 Aug 2022 07:33:42 GMT","1659425622707","33","","","","No","No","","","12","0","2","389229706907484160","375842448209084417","707706551829397565","16","F","S","S","F","F","F","D","",""
"7p0f64","40334","1","Anaido","ID: INVADED","3","Tue, 02 Aug 2022 07:18:36 GMT","1659424716062","15","","","","No","No","","","5","0","3","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","D","",""
"7pmcdx","1322","2","Emily","Pandora Hearts","3","Tue, 02 Aug 2022 05:53:59 GMT","1659419639882","43","","","","No","No","","","1","0","3","475962420679016449","375842448209084417","707706551829397565","26","F","S","S","F","C","F","A","",""
"74c6j5","16535","2","Asami Yuuki","Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway","1","Tue, 02 Aug 2022 05:25:52 GMT","1659417952754","16","","","","No","No","","","6","0","1","389229706907484160","375842448209084417","707706551829397565","6","F","S","S","F","F","F","D","",""
"746t6m","40805","1","Miyuki Kujou","Shomin Sample","2","Tue, 02 Aug 2022 05:10:32 GMT","1659417032068","9","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"74x34d","3091","4","Carole Peppers","Honkai Impact 3rd","3","Tue, 02 Aug 2022 04:17:25 GMT","1659413845456","124","","","","No","No","","","17","0","3","375842448209084417","375842448209084417","707706551829397565","78","F","S","S","S","S","F","B","",""
"7497fr","40866","1","Collector","The Silver Guardian","0","Mon, 01 Aug 2022 22:32:33 GMT","1659393153057","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","C","F","D","",""
"749wb9","40628","1","Jaguar","Kemono Friends","3","Mon, 01 Aug 2022 21:49:03 GMT","1659390543057","13","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","S","F","D","",""
"74rkb0","40454","1","Tokitsukaze","Kantai Collection: Kan Colle Movie","2","Mon, 01 Aug 2022 19:07:41 GMT","1659380861051","10","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","A","F","D","",""
"74z0bv","14533","2","Hwang Dong-Suk","Solo Leveling","2","Mon, 01 Aug 2022 17:30:46 GMT","1659375046244","31","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","A","F","C","",""
"742pv1","9055","3","Narita Brian","Uma Musume: Pretty Derby","2","Mon, 01 Aug 2022 11:41:59 GMT","1659354119247","32","","","","No","No","","","2","0","2","375842448209084417","375842448209084417","707706551829397565","20","F","S","S","S","S","F","D","",""
"74h0tr","2980","4","Goblin Slayer","Goblin Slayer","2","Mon, 01 Aug 2022 10:06:00 GMT","1659348360362","84","","","","No","No","","","249","0","2","375842448209084417","375842448209084417","707706551829397565","51","F","S","S","S","S","F","B","",""
"740pbs","40307","1","Teacher","Space Patrol Luluco","0","Mon, 01 Aug 2022 08:55:41 GMT","1659344141236","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"7zcl7p","22459","2","Camille Inaho Camilla","Master of Mosquiton","3","Mon, 01 Aug 2022 06:58:17 GMT","1659337097093","28","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","S","F","D","",""
"7z76sh","40639","1","Norche","Anne no Nikki","3","Mon, 01 Aug 2022 03:27:58 GMT","1659324478739","14","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","B","F","D","",""
"7z9916","2567","4","Juza Hyodo","A3! Season Autumn & Winter","3","Sun, 31 Jul 2022 22:33:07 GMT","1659306787228","75","","","","No","No","b","","8","0","3","375842448209084417","375842448209084417","707706551829397565","49","F","S","S","S","S","F","B","",""
"7zg00f","2095","4","Sakura Minamoto","Zombieland Saga","2","Sun, 31 Jul 2022 21:47:37 GMT","1659304057610","58","","","","No","No","","","24","0","2","375842448209084417","375842448209084417","707706551829397565","39","F","S","S","S","A","F","B","",""
"7zwq2c","17669","2","Lord-Ken","Afro-Ken","4","Sun, 31 Jul 2022 13:31:56 GMT","1659274316188","105","","","","No","No","","","3","0","4","375842448209084417","375842448209084417","707706551829397565","61","F","S","S","S","A","F","D","",""
"7zqqw4","23829","1","Landen Flower Tea","Drugstore in Another World: The Slow Life of a Cheat Pharmacist","3","Sun, 31 Jul 2022 11:41:06 GMT","1659267666898","17","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","B","F","C","",""
"7z0qqd","38076","1","Isabelle Mueller","Great Pretender","2","Sun, 31 Jul 2022 10:52:23 GMT","1659264743104","6","","","","No","No","","","1","0","2","475962420679016449","375842448209084417","707706551829397565","4","F","S","S","F","A","F","D","",""
"7zvs7m","10208","3","Taro","A Whisker Away","3","Sun, 31 Jul 2022 10:28:21 GMT","1659263301474","109","","","","No","No","","","49","0","3","567679805034594304","375842448209084417","707706551829397565","60","F","S","S","F","S","F","C","",""
"71x43n","7706","2","Baret","Platinum End","4","Sun, 31 Jul 2022 05:27:59 GMT","1659245279971","156","","","","No","No","","","5","0","4","375842448209084417","375842448209084417","707706551829397565","95","F","S","S","S","A","F","C","",""
"7174h2","4543","3","Primal Groudon","Pokémon XY","3","Sun, 31 Jul 2022 03:29:12 GMT","1659238152312","107","","","","No","No","","","21","0","3","375842448209084417","375842448209084417","707706551829397565","68","F","S","S","S","A","F","C","",""
"71l162","2321","4","Poncho Panacotta","How a Realist Hero Rebuilt the Kingdom","3","Sun, 31 Jul 2022 01:06:37 GMT","1659229597612","53","","","","No","No","","","1","0","3","722828858637942805","375842448209084417","707706551829397565","33","F","S","S","F","S","F","B","",""
"71l6tl","23567","1","Yung","Godzilla Singular Point","1","Sun, 31 Jul 2022 00:47:21 GMT","1659228441529","2","","","","No","No","alb","","0","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","C","",""
"71np67","40619","1","Haruka Koumi","Rail Wars!","3","Sat, 30 Jul 2022 15:57:27 GMT","1659196647173","19","","","","No","No","","","2","0","3","375842448209084417","375842448209084417","707706551829397565","13","F","S","S","S","B","F","D","",""
"71nw09","7738","2","Kamisato Ayaka","Genshin Impact","2","Sat, 30 Jul 2022 15:38:26 GMT","1659195506677","91","","","","No","No","f","","2109","0","2","","375842448209084417","707706551829397565","49","F","S","S","F","A","F","D","",""
"715rjq","33524","1","Keigo Izumi","Horimiya","2","Sat, 30 Jul 2022 14:40:50 GMT","1659192050708","20","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","13","F","S","S","S","A","F","D","",""
"71q721","8600","1","Juicy Night-Time Club","Taisho Otome Fairy Tale","2","Sat, 30 Jul 2022 09:49:18 GMT","1659174558887","8","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","B","F","C","",""
"71qj94","40630","1","Adeltrud Olter","Knight's & Magic","2","Sat, 30 Jul 2022 08:51:54 GMT","1659171114155","7","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"710f6h","3218","4","Kabane Kusaka","Kemono Jihen","3","Sat, 30 Jul 2022 08:11:24 GMT","1659168684241","138","","","","No","No","","","91","0","3","","375842448209084417","707706551829397565","84","F","S","S","F","S","F","B","",""
"71vt1g","3059","4","Ai","Aria the Avvenire","3","Sat, 30 Jul 2022 08:00:28 GMT","1659168028181","65","","","","No","No","","","1","1","3","","375842448209084417","707706551829397565","38","F","S","S","F","C","D","B","",""
"71m0qx","10993","3","Alice Wang","Darker than Black","2","Sat, 30 Jul 2022 07:24:43 GMT","1659165883372","24","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","A","F","C","",""
"71m1vd","40459","1","Nao Kyan","Haitai Nanafa 2","0","Sat, 30 Jul 2022 06:26:41 GMT","1659162401275","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","D","",""
"7ngm6n","40603","1","May von Earlshide","Wise Man's Grandchild","2","Fri, 29 Jul 2022 20:09:12 GMT","1659125352170","9","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"7npkfh","14622","2","Arai Rascal","Brand New Animal","3","Fri, 29 Jul 2022 18:50:43 GMT","1659120643180","34","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","20","F","S","S","S","B","F","D","",""
"7nk8rt","40920","1","Edwarda","Kiratto Pri-chan","2","Fri, 29 Jul 2022 11:59:54 GMT","1659095994888","2","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7nw13s","40329","1","Erika Kazama Flick","B: The Beginning","2","Fri, 29 Jul 2022 10:54:45 GMT","1659092085132","3","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7n2830","7387","2","Rin Kurosawa","Aikatsu! 4","2","Fri, 29 Jul 2022 10:01:45 GMT","1659088905068","22","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","A","F","D","",""
"7nvtpl","33650","1","Marie","Servamp","4","Fri, 29 Jul 2022 06:21:04 GMT","1659075664485","37","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","21","F","S","S","S","A","F","D","",""
"7jcwt3","40476","1","Shinobu Tsukimura","Triangle Heart ~Sweet Songs Forever~","1","Fri, 29 Jul 2022 04:59:12 GMT","1659070752092","2","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7jx222","40196","1","Tetsu Ushio","Yu-Gi-Oh! 5D's","2","Fri, 29 Jul 2022 02:08:25 GMT","1659060505760","3","","","","No","No","","","0","0","2","389229706907484160","375842448209084417","707706551829397565","1","F","S","S","F","B","F","D","",""
"7j7zr2","40115","1","Chono","We Never Learn","4","Thu, 28 Jul 2022 23:58:51 GMT","1659052731378","26","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","B","F","D","",""
"7j8rm0","40216","1","Shiva","The Girl from the Other Side: Siuil, a Run OVA","2","Thu, 28 Jul 2022 23:16:59 GMT","1659050219400","5","","","","No","No","","","13","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7jlgq3","40353","1","Daryl Weber","Read or Die TV","4","Thu, 28 Jul 2022 21:53:45 GMT","1659045225825","6","","","","No","No","","","0","0","4","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"7jvmn0","15501","2","Tama","Kemono to Chat","2","Thu, 28 Jul 2022 04:31:29 GMT","1658982689516","22","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","B","F","C","",""
"7b6d6w","40082","1","Saori Maki","Nura: Rise of the Youkai Clan - Demon Capital","3","Thu, 28 Jul 2022 02:51:05 GMT","1658976665990","10","","","","No","No","","","0","0","3","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","D","",""
"7bs8p3","579","2","Holbein","Mobile Fighter G Gundam","2","Thu, 28 Jul 2022 01:36:50 GMT","1658972210063","13","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","A","F","A","",""
"7bfq74","15012","2","Sophia Keren","So I'm a Spider, So What?","2","Wed, 27 Jul 2022 19:54:02 GMT","1658951642253","40","","","","No","No","","","17","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","A","F","C","",""
"7b4hwz","135","2","Oicho","Megalo Box","3","Wed, 27 Jul 2022 15:16:31 GMT","1658934991292","48","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","33","F","S","S","S","A","F","A","",""
"7b1k04","3882","3","Mona Tsukishiro","My Senpai is Annoying","4","Wed, 27 Jul 2022 14:33:24 GMT","1658932404084","174","","","","No","No","","","10","0","4","375842448209084417","375842448209084417","707706551829397565","108","F","S","S","S","A","F","B","",""
"7bjjqn","36474","1","Pai Long Li","Kindaichi Shounen no Jikenbo","0","Wed, 27 Jul 2022 12:39:48 GMT","1658925588515","1","","","","No","No","","","0","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","D","",""
"7bjpk8","21952","2","Yammy Llargo","Bleach","2","Wed, 27 Jul 2022 12:04:18 GMT","1658923458066","30","","","","No","No","","","7","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","B","F","D","",""
"7bqcqf","40203","1","Narihira Ariwara","Utakoi","2","Wed, 27 Jul 2022 07:18:45 GMT","1658906325374","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"7bhbqq","40544","1","Natsume Nishizono","Read or Die TV","2","Wed, 27 Jul 2022 06:28:34 GMT","1658903314686","3","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7bhj5v","4376","2","Smile","Words Bubble Up Like Soda Pop","2","Wed, 27 Jul 2022 05:44:26 GMT","1658900666353","58","","","","No","No","f","","132","0","2","","375842448209084417","707706551829397565","33","F","S","S","F","B","F","C","",""
"75xxtq","2259","4","Charon","Fire Force","2","Wed, 27 Jul 2022 01:27:48 GMT","1658885268714","54","","","","No","No","","","23","0","2","375842448209084417","375842448209084417","707706551829397565","35","F","S","S","S","S","F","B","",""
"75dhm4","9141","3","Kiyoko","Akira","1","Tue, 26 Jul 2022 22:34:22 GMT","1658874862160","9","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"75fckh","3342","3","Kirari Momobami","Kakegurui","2","Tue, 26 Jul 2022 20:00:41 GMT","1658865641405","86","","","","No","No","","","284","0","2","375842448209084417","375842448209084417","707706551829397565","54","F","S","S","S","S","F","C","",""
"758vs6","9116","3","Manu","Okashi na Sabaku no Suna to Manu","2","Tue, 26 Jul 2022 19:28:58 GMT","1658863738672","27","","","","No","No","","","3","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","B","F","D","",""
"7599j2","4723","2","Carla Jaeger","Attack on Titan","4","Tue, 26 Jul 2022 18:57:01 GMT","1658861821151","246","","","","No","No","","","16","0","4","375842448209084417","375842448209084417","707706551829397565","155","F","S","S","S","A","F","B","",""
"75gwnm","11188","2","Owner","Blend S","2","Tue, 26 Jul 2022 16:39:43 GMT","1658853583811","30","","","","No","No","","","6","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","A","F","D","",""
"75468g","3045","4","Mitsunaga Oda","Himegoto","3","Tue, 26 Jul 2022 15:29:14 GMT","1658849354825","76","","","","No","No","","","3","0","3","375842448209084417","375842448209084417","707706551829397565","46","F","S","S","S","B","F","B","",""
"75vw51","39945","1","Homura","AFTERLOST","1","Tue, 26 Jul 2022 02:58:29 GMT","1658804309510","3","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"7kxg9z","5471","3","ZEA Cornelia","Nijisanji ID","3","Mon, 25 Jul 2022 23:58:17 GMT","1658793497760","86","","","","No","No","","","2","0","3","375842448209084417","375842448209084417","707706551829397565","51","F","S","S","S","A","F","C","",""
"7kd95t","21797","2","PhoneWave","Steins;Gate 0","2","Mon, 25 Jul 2022 22:58:25 GMT","1658789905700","26","","","","No","No","","","2","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","S","F","D","",""
"7kp2dk","40315","1","Shiokawa","Sparrow's Hotel","2","Mon, 25 Jul 2022 14:34:02 GMT","1658759642158","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"7kwjf0","5766","2","Gliscor","Pokémon: Diamond & Pearl","3","Mon, 25 Jul 2022 06:29:47 GMT","1658730587743","66","","","","No","No","","","2","0","3","375842448209084417","375842448209084417","707706551829397565","43","F","S","S","S","A","F","C","",""
"7kq9h4","37348","1","Danny","Titipo Titipo","4","Mon, 25 Jul 2022 03:53:32 GMT","1658721212427","29","","","","No","No","","","2","0","4","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","S","F","D","",""
"7kq8vk","39955","1","Yoneyama","Mix","2","Mon, 25 Jul 2022 03:15:07 GMT","1658718907670","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","D","",""
"7k06v7","40288","1","Sasuke","Afro Samurai","3","Mon, 25 Jul 2022 02:14:17 GMT","1658715257822","5","","","","No","No","","","0","0","3","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7w39xh","22204","2","Tiffany Evergarden","Violet Evergarden","3","Sun, 24 Jul 2022 14:21:58 GMT","1658672518735","56","","","","No","No","","","2","0","3","375842448209084417","375842448209084417","707706551829397565","31","F","S","S","S","A","F","D","",""
"7wzdrj","9463","3","Sanemi Shinazugawa","Demon Slayer: Kimetsu no Yaiba","3","Sun, 24 Jul 2022 11:59:17 GMT","1658663957388","180","","","","No","No","","","396","0","3","375842448209084417","375842448209084417","707706551829397565","108","F","S","S","S","A","F","C","",""
"7wvxqs","14557","2","Harue Akado","Saki: Episode of Side A","2","Sun, 24 Jul 2022 01:28:28 GMT","1658626108250","17","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","D","",""
"7wmzrd","40145","1","Interpreter","Carole & Tuesday","0","Sun, 24 Jul 2022 00:16:59 GMT","1658621819033","1","","","","No","No","","","0","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"72c2dl","40133","1","Yagura Karatachi","Naruto Shippuden","0","Sat, 23 Jul 2022 23:25:11 GMT","1658618711483","5","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"72d3jt","40319","1","Chloe Schneider","If It's for My Daughter, I'd Even Defeat a Demon Lord","0","Sat, 23 Jul 2022 20:15:46 GMT","1658607346365","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"72jvw5","40018","1","Roger Emerson","Before Green Gables","0","Sat, 23 Jul 2022 06:59:21 GMT","1658559561291","1","","","","No","No","","","0","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"7255pj","2500","4","Isaac Dian","Baccano!","1","Sat, 23 Jul 2022 04:34:45 GMT","1658550885317","14","","","","No","No","","","7","0","1","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","A","F","B","",""
"72hn47","8881","3","Jyuto Iruma","Hypnosis Mic: Division Rap Battle - Rhyme Anima","2","Sat, 23 Jul 2022 02:24:26 GMT","1658543066393","32","","","","No","No","","","26","0","2","375842448209084417","375842448209084417","707706551829397565","20","F","S","S","S","S","F","D","",""
"722hts","40284","1","Rinna Kazamatsuri","Stellvia of the Universe","2","Sat, 23 Jul 2022 01:51:17 GMT","1658541077566","2","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"720r0g","550","2","Halle Lidner","Death Note","2","Fri, 22 Jul 2022 23:46:04 GMT","1658533564168","44","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","30","F","S","S","S","A","F","A","",""
"72vwh8","39743","1","Turn A","Turn A Gundam","2","Fri, 22 Jul 2022 22:39:58 GMT","1658529598901","4","","","","No","No","","","4","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"7h3kr4","22022","2","Shigehiro Ogiwara","Kuroko's Basketball 3","4","Fri, 22 Jul 2022 12:11:20 GMT","1658491880167","99","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","60","F","S","S","S","A","F","D","",""
"7h4k41","40040","1","Kichi Tsuin","Kite Liberator","2","Fri, 22 Jul 2022 09:04:55 GMT","1658480695942","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","D","",""
"7hnvt0","2964","4","The Joker","Batman Ninja","2","Fri, 22 Jul 2022 06:02:17 GMT","1658469737341","65","","","","No","No","","","45","0","2","375842448209084417","375842448209084417","707706551829397565","41","F","S","S","S","A","F","B","",""
"7hw455","40286","1","Hakaze Kusaribe","Blast of Tempest","1","Fri, 22 Jul 2022 01:39:44 GMT","1658453984658","5","","","","No","No","","","2","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"7h0x1r","39698","1","Natsuki Momohara","One Room Special","2","Thu, 21 Jul 2022 23:33:57 GMT","1658446437978","9","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"7h0c7r","40129","1","Anchorwoman","Hunter x Hunter (2011)","1","Thu, 21 Jul 2022 22:41:01 GMT","1658443261413","6","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","S","F","D","",""
